Source,Target,Type,Id,Label,timeset,Weight
BenGuerrero16,EstebanMeloG,Directed,37989,,,1
BenGuerrero16,somos_rc,Directed,37990,,,1
BenGuerrero16,NoMasTernurita,Directed,37991,,,1
Nicolas_Jesus,yakuperezg,Directed,37993,,,1
Barceluis55,GuillermoCeli,Directed,37994,,,1
ElianaOrtizl,NicoleChasin,Directed,37995,,,1
ElianaOrtizl,Guayaco__2020,Directed,37996,,,1
ElianaOrtizl,PepeAV7,Directed,37997,,,1
JuanTal694153,ecuarauz,Directed,37998,,,2
JuanTal694153,SDegreace,Directed,37999,,,1
JuanTal694153,marcelaguinaga,Directed,38000,,,1
JuanTal694153,LuisaMaldonadoM,Directed,38001,,,1
JuanTal694153,LeoBerrezueta,Directed,38002,,,1
rosamariatorres,elcomerciocom,Directed,38004,,,1
rosamariatorres,SaraEspana,Directed,38005,,,1
rosamariatorres,yakuperezg,Directed,38006,,,5
rosamariatorres,cesarulloa_77,Directed,38007,,,2
rosamariatorres,ecuarauz,Directed,38008,,,5
rosamariatorres,lahoraecuador,Directed,38009,,,2
rosamariatorres,AlbertoAcostaE,Directed,38015,,,1
rosamariatorres,juanfervelasco,Directed,38017,,,1
rosamariatorres,el_telegrafo,Directed,38018,,,1
rosamariatorres,christianzr,Directed,38021,,,1
rosamariatorres,ecuadorverifica,Directed,38023,,,2
rosamariatorres,cnegobec,Directed,38026,,,1
MantuanoVera,ecuarauz,Directed,38027,,,2
MantuanoVera,DianaSierra_2,Directed,38028,,,1
luksTH,groninty,Directed,38030,,,1
luksTH,juanfervelasco,Directed,38031,,,1
Victore_m10,jandreshungria,Directed,38032,,,1
jarenxito,CREOEcuador,Directed,38033,,,1
Livicumanda,MamaTransito,Directed,38034,,,1
DanielB3217,DateQuiteno,Directed,38035,,,4
DanielB3217,ecuarauz,Directed,38037,,,3
DanielB3217,marcelaguinaga,Directed,38038,,,1
DanielB3217,literatango,Directed,38039,,,2
DanielB3217,RuthdelSalto,Directed,38040,,,1
DanielB3217,GabrielaEsPais,Directed,38044,,,1
DanielB3217,MashiRafael,Directed,38046,,,1
DanielB3217,MaiadelC,Directed,38048,,,1
EthelVelandia,ecuarauz,Directed,38049,,,2
Sandralandia18,renataxxlove,Directed,38051,,,1
Sandralandia18,Guayaco__2020,Directed,38052,,,1
AlfredoCavero1,rcuero68,Directed,38053,,,2
AlfredoCavero1,ecuarauz,Directed,38054,,,1
_geminim,dieguitocazar,Directed,38056,,,1
_geminim,pametroya,Directed,38057,,,1
mauroandinor,CrisRoseroR,Directed,38058,,,1
mauroandinor,mauroandinoe,Directed,38059,,,1
Daviddartanan,Guayaco__2020,Directed,38060,,,1
Daviddartanan,Andres_Macias56,Directed,38061,,,1
Daviddartanan,CompromisoRC,Directed,38062,,,1
Daviddartanan,juanfervelasco,Directed,38063,,,1
Daviddartanan,ecuarauz,Directed,38064,,,1
Daviddartanan,valecrst,Directed,38065,,,1
Daviddartanan,ElkinVC,Directed,38066,,,2
Daviddartanan,andreitai,Directed,38068,,,1
DarwinToapanta,literatango,Directed,38069,,,1
DarwinToapanta,RuthdelSalto,Directed,38070,,,1
ivanedu,navasjohn,Directed,38071,,,1
ivanedu,Dr_Riviera,Directed,38072,,,1
DanielBurgos_C,MemeBipoIar,Directed,38073,,,1
Secil1802,sito_mon,Directed,38074,,,1
romeromarco201,elcomerciocom,Directed,38075,,,1
romeromarco201,PepeAV7,Directed,38076,,,3
romeromarco201,iExplorerEc,Directed,38078,,,1
romeromarco201,MemeBipoIar,Directed,38080,,,1
nestoraumoncada,literatango,Directed,38081,,,1
nestoraumoncada,ecuarauz,Directed,38082,,,2
MRLB1374,ecuarauz,Directed,38084,,,3
anaamalena,keylalvarado11,Directed,38087,,,1
anaamalena,gabypino98,Directed,38088,,,1
SomosYachayTech,groninty,Directed,38089,,,1
SomosYachayTech,LassoGuillermo,Directed,38090,,,1
franlocer,1justjenny1,Directed,38091,,,1
franlocer,Tiguesita,Directed,38092,,,1
jorpev,ecuarauz,Directed,38093,,,2
Irene_Jeanneth,ACampanaRemache,Directed,38095,,,2
SoloSabina,MashiRafael,Directed,38097,,,1
domenoscalf,tamayo95se,Directed,38098,,,1
domenoscalf,NandoBastias,Directed,38099,,,1
ivandradej79,eduizurieta1,Directed,38100,,,1
KaECampos,NandoBastias,Directed,38101,,,1
BobNews9,yakuperezg,Directed,38102,,,4
BobNews9,elcomerciocom,Directed,38105,,,2
BobNews9,Ecuador_On_Q,Directed,38107,,,1
BobNews9,WQRadio_EC,Directed,38109,,,2
BobNews9,edurobayo7,Directed,38111,,,2
BobNews9,catolico88,Directed,38113,,,1
BobNews9,luisevivanco,Directed,38114,,,1
BobNews9,AnderssonBoscan,Directed,38115,,,1
BobNews9,SalaDePrensaEc,Directed,38116,,,1
ecu_diaz,PatricioAlarco2,Directed,38117,,,1
melenafarez,IsmaelUlloaEc,Directed,38118,,,2
melenafarez,jimmyale17,Directed,38119,,,1
melenafarez,Belliiisima89,Directed,38120,,,1
melenafarez,DianaSierra_2,Directed,38122,,,1
melenafarez,ecuarauz,Directed,38123,,,1
melenafarez,juanfervelasco,Directed,38124,,,1
el_comodo,ecuarauz,Directed,38125,,,2
el_comodo,AXEA65,Directed,38126,,,1
el_comodo,GabrielaEsPais,Directed,38128,,,1
NastiencaO,elcomerciocom,Directed,38129,,,1
NastiencaO,yakuperezg,Directed,38130,,,1
NastiencaO,artumoscoso,Directed,38131,,,1
NastiencaO,mariasolborja,Directed,38132,,,1
NastiencaO,MaJosefaCoronel,Directed,38133,,,1
PsFernandTorres,ElfaGaitan,Directed,38134,,,1
PsFernandTorres,dieguitocazar,Directed,38135,,,1
Gabetito,ecuarauz,Directed,38136,,,1
jmacias1804,ecuarauz,Directed,38137,,,2
bvdz97,UxiVO,Directed,38139,,,1
bvdz97,carlosferrin,Directed,38140,,,1
kikedel79,Belliiisima89,Directed,38141,,,1
RVidalAguilar,ecuarauz,Directed,38142,,,1
mauri13077,ecuarauz,Directed,38143,,,10
mauri13077,pameaguirre1,Directed,38144,,,1
mauri13077,KinttoLucas,Directed,38146,,,1
mauri13077,CompromisoRC,Directed,38148,,,1
mauri13077,sur_gente,Directed,38150,,,1
mauri13077,juanfervelasco,Directed,38152,,,1
mauri13077,ArauzRabascall,Directed,38153,,,1
mauri13077,marcelaguinaga,Directed,38157,,,1
mauri13077,LeoBerrezueta,Directed,38159,,,1
albersino,ecuarauz,Directed,38161,,,1
albersino,MamaTransito,Directed,38162,,,1
albersino,xaguilarv,Directed,38163,,,1
albersino,juanfervelasco,Directed,38164,,,1
Deivid77706493,mariasolborja,Directed,38165,,,1
Fernand30258729,LassoGuillermo,Directed,38166,,,1
Fernand30258729,yakuperezg,Directed,38167,,,1
Fernand30258729,Lenin,Directed,38168,,,1
Fernand30258729,BancoGuayaquil,Directed,38169,,,1
Fernand30258729,larepublica_ec,Directed,38170,,,1
AzuPaulette,wilfridolaz,Directed,38171,,,1
AzuPaulette,yakuperezg,Directed,38172,,,1
AzuPaulette,AlmaMiaEcu,Directed,38173,,,1
AzuPaulette,mabsegovia,Directed,38174,,,1
AzuPaulette,ecuarauz,Directed,38175,,,2
JefrySanchez14,MemeBipoIar,Directed,38177,,,1
angelmax9,Guayaco__2020,Directed,38178,,,1
igualavosf,Oe_Gorda,Directed,38179,,,1
CoAbby7,PacoToala,Directed,38180,,,1
Ponkip,Ale_Plmk,Directed,38181,,,1
Ponkip,EReinosoN,Directed,38182,,,1
Ponkip,VotoFamilia,Directed,38183,,,1
MarioMa65165225,ecuarauz,Directed,38184,,,4
hectorvanegasdr,MariaBelenArro1,Directed,38188,,,1
hectorvanegasdr,yakuperezg,Directed,38189,,,1
MafeerGonzalezD,ElSabiolecente,Directed,38190,,,1
Sarahi_jar,KarolNorona,Directed,38191,,,1
gr_jazz,jimmyale17,Directed,38192,,,1
Baby_Alv,Poldelmal,Directed,38193,,,1
RoqueDuqueA,Belliiisima89,Directed,38194,,,1
CarlosRLenV1,isidroromero_c,Directed,38195,,,1
carranza_ligia,PepeAV7,Directed,38196,,,1
CrisRivoluzione,ecuarauz,Directed,38197,,,2
CrisRivoluzione,ecuafrankmoya,Directed,38199,,,1
LuisEdBL,SaraEspana,Directed,38200,,,1
DIEGO_BUENANO,ArgudoVelez,Directed,38201,,,1
Quiroga13Jim,PaulCarrascoC,Directed,38202,,,1
Quiroga13Jim,juanfervelasco,Directed,38203,,,1
Quiroga13Jim,Lenin,Directed,38204,,,1
Quiroga13Jim,yakuperezg,Directed,38205,,,1
Quiroga13Jim,isidroromero_c,Directed,38206,,,1
miriancitaayala,dayannamonroy,Directed,38207,,,1
dani_solorzano,carlosferrin,Directed,38208,,,1
ANDREWFJ1,jimmyale17,Directed,38209,,,1
ANDREWFJ1,_jsac,Directed,38210,,,1
ANDREWFJ1,willowvxnte,Directed,38211,,,1
ANDREWFJ1,Monchiito_,Directed,38212,,,1
ANDREWFJ1,ga_rivadeneira,Directed,38213,,,1
ANDREWFJ1,juanfervelasco,Directed,38214,,,1
patodominguezp,ACampanaRemache,Directed,38215,,,3
patodominguezp,yakuperezg,Directed,38218,,,1
losilvat14,jorgejack22,Directed,38219,,,1
SirioRiver,teleSURtv,Directed,38220,,,1
SirioRiver,ecuarauz,Directed,38221,,,1
SirioRiver,MashiRafael,Directed,38222,,,1
carmenpros,artumoscoso,Directed,38223,,,1
franchoOta,aljoanm_,Directed,38224,,,1
franchoOta,groninty,Directed,38225,,,1
franchoOta,juanfervelasco,Directed,38226,,,1
franchoOta,famunozmino,Directed,38227,,,1
warwlad,EReinosoN,Directed,38228,,,1
warwlad,VotoFamilia,Directed,38229,,,1
IrisVela7,GuillermoCeli,Directed,38230,,,9
IrisVela7,elcomerciocom,Directed,38232,,,1
mts____________,renataxxlove,Directed,38240,,,1
Serenita1990,artumoscoso,Directed,38241,,,1
hugoramiro20121,marcelaguinaga,Directed,38242,,,1
Moranamalia1,ecuarauz,Directed,38243,,,3
Moranamalia1,rcuero68,Directed,38244,,,4
Moranamalia1,cnegobec,Directed,38247,,,1
ManuelCahuasqu1,yakuperezg,Directed,38251,,,7
ManuelCahuasqu1,AlbertoAcostaE,Directed,38252,,,2
ManuelCahuasqu1,MashiRafael,Directed,38253,,,2
ManuelCahuasqu1,GKecuador,Directed,38254,,,1
ManuelCahuasqu1,pametroya,Directed,38257,,,1
ManuelCahuasqu1,EstebanNoboaC,Directed,38258,,,1
ManuelCahuasqu1,mayracriss,Directed,38259,,,5
ManuelCahuasqu1,ACampanaRemache,Directed,38267,,,1
ManuelCahuasqu1,rosamariatorres,Directed,38269,,,1
ManuelCahuasqu1,ghidalgoandrade,Directed,38272,,,1
ManuelCahuasqu1,dieguitocazar,Directed,38273,,,1
CandyHe48592244,groninty,Directed,38274,,,1
CandyHe48592244,juanfervelasco,Directed,38275,,,1
werdnatekram,ecuarauz,Directed,38276,,,4
werdnatekram,literatango,Directed,38277,,,2
werdnatekram,RuthdelSalto,Directed,38278,,,1
werdnatekram,jpjaramillo25,Directed,38280,,,2
werdnatekram,MaiadelC,Directed,38282,,,1
werdnatekram,lariosnet74,Directed,38283,,,1
werdnatekram,marielamona70,Directed,38284,,,1
werdnatekram,MashiRafael,Directed,38286,,,1
werdnatekram,KinttoLucas,Directed,38287,,,1
werdnatekram,radiolacalle,Directed,38288,,,1
werdnatekram,LuisaMaldonadoM,Directed,38291,,,1
werdnatekram,DamarisIntriago,Directed,38292,,,1
Ericatoledoe,GustavoLarreaSi,Directed,38293,,,2
Ericatoledoe,cnegobec,Directed,38295,,,1
lesmaciasbowen,Oe_Gorda,Directed,38296,,,1
lesmaciasbowen,MaJosefaCoronel,Directed,38297,,,1
cecivaldivi,DesafioDerechos,Directed,38298,,,1
xaviervidalb,ecuarauz,Directed,38299,,,4
xaviervidalb,literatango,Directed,38300,,,1
xaviervidalb,RuthdelSalto,Directed,38301,,,1
JORGEFLORES_ORV,RCimbabura,Directed,38305,,,1
JORGEFLORES_ORV,ecuarauz,Directed,38306,,,5
tgalexa,ecuarauz,Directed,38311,,,7
tgalexa,CompromisoRC,Directed,38312,,,1
tgalexa,MashiRafael,Directed,38314,,,1
tgalexa,AXEA65,Directed,38315,,,1
heinrichlassom,soleangusfr,Directed,38321,,,1
Galeyr0,PepeAV7,Directed,38322,,,1
Moni_mc1968,ecuarauz,Directed,38323,,,11
Moni_mc1968,literatango,Directed,38325,,,2
Moni_mc1968,RuthdelSalto,Directed,38326,,,1
Moni_mc1968,solbuendia,Directed,38328,,,2
Moni_mc1968,GabrielaEsPais,Directed,38330,,,1
Moni_mc1968,marcelaguinaga,Directed,38335,,,1
Moni_mc1968,Galoenquito,Directed,38336,,,1
Moni_mc1968,az1_ecuador,Directed,38338,,,4
Moni_mc1968,LeoBerrezueta,Directed,38343,,,1
Moni_mc1968,marcelaholguin,Directed,38345,,,1
Moni_mc1968,mabsegovia,Directed,38347,,,1
Moni_mc1968,NuriaButina,Directed,38349,,,1
fotobuho,ecuadorprensaec,Directed,38350,,,1
fotobuho,BetoEc25,Directed,38351,,,1
fotobuho,FannyLilyana,Directed,38352,,,1
fotobuho,malulyoliva,Directed,38353,,,1
fotobuho,FrancoDespecho,Directed,38354,,,1
fotobuho,nitadp,Directed,38355,,,2
fotobuho,jorgeisaac007,Directed,38356,,,1
fotobuho,VirgiParedesB,Directed,38357,,,1
fotobuho,AndreaCarolSM,Directed,38358,,,1
Sahloo_Folina,AliciaPerez4,Directed,38360,,,1
Sahloo_Folina,ecuarauz,Directed,38361,,,1
stefymel,WilsonMerinoR,Directed,38362,,,1
miguelqgustavo,ecuarauz,Directed,38363,,,2
xroserob,cafedeterelover,Directed,38365,,,1
xroserob,GuillermoCeli,Directed,38366,,,1
marcactolver,ecuarauz,Directed,38367,,,1
guapodenebraska,yrdep,Directed,38368,,,1
guapodenebraska,ACampanaRemache,Directed,38369,,,1
guapodenebraska,dieguitocazar,Directed,38370,,,1
AbgBorys,ecuarauz,Directed,38371,,,17
AbgBorys,IsmaelUlloaEc,Directed,38372,,,4
AbgBorys,SDegreace,Directed,38373,,,1
AbgBorys,literatango,Directed,38375,,,1
AbgBorys,RuthdelSalto,Directed,38376,,,1
AbgBorys,DanielMartillo,Directed,38378,,,1
AbgBorys,cristinajacomee,Directed,38379,,,1
AbgBorys,marcelaguinaga,Directed,38383,,,3
AbgBorys,wilfridolaz,Directed,38384,,,1
AbgBorys,juanfervelasco,Directed,38385,,,1
AbgBorys,luly_alban,Directed,38387,,,1
AbgBorys,AXEA65,Directed,38390,,,1
AbgBorys,SofiaEspinRC,Directed,38392,,,1
AbgBorys,NuriaButina,Directed,38393,,,1
AbgBorys,mabsegovia,Directed,38394,,,1
AbgBorys,marielamona70,Directed,38396,,,1
AbgBorys,MashiRafael,Directed,38398,,,1
AbgBorys,marcelaholguin,Directed,38402,,,1
alvrit,MariaBelenArro1,Directed,38410,,,2
alvrit,juanfervelasco,Directed,38411,,,1
alvrit,ecuarauz,Directed,38412,,,2
alvrit,JJOLMEDO_,Directed,38413,,,1
alvrit,inxsedd,Directed,38416,,,1
alvrit,mariasolborja,Directed,38417,,,2
alvrit,Monchiito_,Directed,38419,,,1
alvrit,TheNowhereGirl_,Directed,38420,,,1
alvrit,dieguitocazar,Directed,38421,,,1
alvrit,PatricioAlarco2,Directed,38422,,,3
alvrit,EstebanNoboaC,Directed,38423,,,1
alvrit,elcomerciocom,Directed,38424,,,1
alvrit,wilfridolaz,Directed,38425,,,1
alvrit,augustofloresa,Directed,38427,,,1
garciafarina511,ecuarauz,Directed,38429,,,5
garciafarina511,CompromisoRC,Directed,38432,,,1
garciafarina511,ArauzRabascall,Directed,38434,,,1
garciafarina511,LuisaMaldonadoM,Directed,38436,,,1
AlcivarDiofre,ecuarauz,Directed,38437,,,1
Salazar34Renato,SalOchoa17,Directed,38438,,,1
carlosado,aljoanm_,Directed,38439,,,1
cnelsonjunior,lili_mr_3008,Directed,38440,,,1
cnelsonjunior,ecuarauz,Directed,38441,,,6
cnelsonjunior,pablogranda,Directed,38442,,,1
cnelsonjunior,SurGenteEsmera1,Directed,38444,,,1
cnelsonjunior,AndresArauz2021,Directed,38446,,,1
cnelsonjunior,arauz2021,Directed,38447,,,1
cnelsonjunior,sur_gente,Directed,38448,,,1
cnelsonjunior,MashiRafael,Directed,38449,,,2
cnelsonjunior,RabascallVice,Directed,38450,,,1
cnelsonjunior,RabascallGuayas,Directed,38451,,,1
cnelsonjunior,LeoBerrezueta,Directed,38452,,,1
cnelsonjunior,MontanoMarquez,Directed,38453,,,1
cnelsonjunior,Revolucionspana,Directed,38454,,,1
cnelsonjunior,Rc1TuiterosTung,Directed,38455,,,1
cnelsonjunior,Arauz_Rabascall,Directed,38456,,,1
cnelsonjunior,SurgenteNavarra,Directed,38457,,,1
cnelsonjunior,surgentemanabi,Directed,38458,,,1
cnelsonjunior,SurgenteT,Directed,38459,,,1
cnelsonjunior,SurGenteGuayas,Directed,38460,,,1
cnelsonjunior,Surgente_StoDgo,Directed,38461,,,1
cnelsonjunior,SurgenteB,Directed,38462,,,1
cnelsonjunior,Raquel78551367,Directed,38464,,,1
TitoMorrison2,PepeAV7,Directed,38468,,,1
TitoMorrison2,Monchiito_,Directed,38469,,,1
TitoMorrison2,EstebanNoboaC,Directed,38470,,,1
JuanCarchi19,ecuarauz,Directed,38471,,,1
CatalinoGalvan,SalOchoa17,Directed,38472,,,1
PauliFarrow,andreitai,Directed,38473,,,1
_nohaysistema,Oe_Gorda,Directed,38474,,,1
kattycita1978,mariasolborja,Directed,38475,,,1
OFICINAVERDE5,DiegoChablay,Directed,38476,,,1
OFICINAVERDE5,PepeAV7,Directed,38477,,,2
OFICINAVERDE5,Belliiisima89,Directed,38478,,,1
OFICINAVERDE5,Andrewg09,Directed,38479,,,1
OFICINAVERDE5,NicoleChasin,Directed,38481,,,1
OFICINAVERDE5,AlbertoAlexader,Directed,38482,,,1
OFICINAVERDE5,aljoanm_,Directed,38483,,,1
OFICINAVERDE5,sito_mon,Directed,38484,,,2
OFICINAVERDE5,ElSabiolecente,Directed,38485,,,1
OFICINAVERDE5,renataxxlove,Directed,38486,,,1
OFICINAVERDE5,andrespretzel,Directed,38487,,,1
OFICINAVERDE5,Guayaco__2020,Directed,38489,,,1
israel_loja,ecuarauz,Directed,38490,,,1
cleoguerrero,laAnoukanushka,Directed,38491,,,1
danigalindo10,IsmaelUlloaEc,Directed,38492,,,1
MarcioVargasA,ecuarauz,Directed,38493,,,2
Monioc3,mattabad,Directed,38495,,,1
Monioc3,Belliiisima89,Directed,38496,,,2
Monioc3,FannyZamudio1,Directed,38497,,,1
Monioc3,pametroya,Directed,38498,,,2
Monioc3,mariasolborja,Directed,38499,,,2
Monioc3,inxsedd,Directed,38500,,,1
Monioc3,artumoscoso,Directed,38501,,,9
Monioc3,fernandosand,Directed,38502,,,1
Monioc3,AndresVergara,Directed,38503,,,2
Monioc3,DesafioDerechos,Directed,38504,,,1
Monioc3,La_chica_velcro,Directed,38505,,,1
Monioc3,ariannatancam,Directed,38506,,,1
Monioc3,LoloMino,Directed,38507,,,1
Monioc3,NoMasTernurita,Directed,38510,,,2
Monioc3,ecuarauz,Directed,38511,,,2
Monioc3,soleangusfr,Directed,38512,,,2
Monioc3,JD_DelaCuadra,Directed,38513,,,1
Monioc3,ClaudiaRoura,Directed,38515,,,1
Monioc3,dayannamonroy,Directed,38517,,,1
Monioc3,EstebanOrtizMD,Directed,38521,,,1
Monioc3,EstebanVillama9,Directed,38522,,,1
Monioc3,EstebanNoboaC,Directed,38525,,,2
Monioc3,Galoenquito,Directed,38526,,,1
Monioc3,TheNowhereGirl_,Directed,38527,,,1
Monioc3,wilfridolaz,Directed,38529,,,1
Monioc3,AlbertoAlexader,Directed,38531,,,1
Monioc3,elcomerciocom,Directed,38533,,,1
Monioc3,migueltobarf,Directed,38534,,,1
Monioc3,juanfervelasco,Directed,38536,,,1
Monioc3,ghidalgoandrade,Directed,38537,,,2
jkfiallos,ecuarauz,Directed,38542,,,2
jkfiallos,anaistamara,Directed,38544,,,1
jkfiallos,juanfervelasco,Directed,38545,,,1
jkfiallos,IsmaelUlloaEc,Directed,38546,,,1
supaysamael,ElColectivoUIO,Directed,38547,,,5
jegmeza1972,ecuarauz,Directed,38552,,,1
jegmeza1972,marcelaguinaga,Directed,38553,,,1
karkariasG,ElSabiolecente,Directed,38554,,,1
Leodan_quish91,dollydagger_,Directed,38555,,,1
Leodan_quish91,LassoGuillermo,Directed,38556,,,1
Leodan_quish91,yakuperezg,Directed,38557,,,1
BARCEKIKE1,luistirira,Directed,38558,,,1
andyrodriguez8a,EReinosoN,Directed,38559,,,3
andyrodriguez8a,KarliiRR,Directed,38561,,,1
andyrodriguez8a,mariasolborja,Directed,38563,,,1
andyrodriguez8a,ariannatancam,Directed,38564,,,1
andyrodriguez8a,iandrade82,Directed,38565,,,1
VictorAzul1979,MashiRafael,Directed,38566,,,1
ronaldxd20,ottosonnenh,Directed,38567,,,1
JosueVenegas17,NicoleChasin,Directed,38568,,,1
KarlaIvanovia,mrjohnkeating,Directed,38569,,,1
KarlaIvanovia,aliciabm_25,Directed,38570,,,2
LizBermeo35,35PAIS,Directed,38572,,,1
LizBermeo35,el_telegrafo,Directed,38573,,,1
LizBermeo35,WRadioec,Directed,38574,,,1
jimmy97908167,Xapime,Directed,38575,,,1
paulettejarrin,ecuarauz,Directed,38576,,,3
paulettejarrin,ArauzRabascall,Directed,38578,,,1
paulettejarrin,marcelaguinaga,Directed,38579,,,1
paulettejarrin,sur_gente,Directed,38580,,,1
paulettejarrin,juanfervelasco,Directed,38582,,,1
isabelvicente05,ecuarauz,Directed,38583,,,2
Josepijal,ecuarauz,Directed,38585,,,2
Josepijal,GabrielaEsPais,Directed,38587,,,1
Josepijal,KinttoLucas,Directed,38588,,,1
JaimePa86304912,dieguitocazar,Directed,38589,,,1
mirianceli,elcomerciocom,Directed,38590,,,1
atukawki,ecuarauz,Directed,38591,,,2
atukawki,juanfervelasco,Directed,38593,,,1
KarliiRR,Raidkkonen,Directed,38594,,,1
KarliiRR,PepeAV7,Directed,38595,,,1
KarliiRR,mariasolborja,Directed,38596,,,1
KarliiRR,Monchiito_,Directed,38597,,,1
KarliiRR,ElfaGaitan,Directed,38598,,,1
aculcaymatute,groninty,Directed,38599,,,1
aculcaymatute,juanfervelasco,Directed,38600,,,1
RosaMayta4,yakuperezg,Directed,38601,,,3
LosMontoneros35,ecuarauz,Directed,38604,,,1
Frankmen593,ecuarauz,Directed,38605,,,5
Frankmen593,IsmaelUlloaEc,Directed,38606,,,5
Frankmen593,amandaasubiar,Directed,38610,,,1
Frankmen593,jpjaramillo25,Directed,38614,,,1
Frankmen593,FernandoCasadoG,Directed,38615,,,1
Frankmen593,KinttoLucas,Directed,38617,,,1
Zayn_Izhan,MrHartaDemencia,Directed,38619,,,1
Zayn_Izhan,Diamzr,Directed,38620,,,1
Zayn_Izhan,GaboTomalaV,Directed,38621,,,1
Zayn_Izhan,patylmartinez27,Directed,38622,,,1
Zayn_Izhan,joe18424271,Directed,38623,,,1
Zayn_Izhan,16Bauti,Directed,38624,,,1
sShaiul,JuanPHidalgoC,Directed,38625,,,1
argr081958,KinttoLucas,Directed,38626,,,1
argr081958,OvejitaOvejuna,Directed,38627,,,1
argr081958,ecuarauz,Directed,38628,,,4
argr081958,EnClavePolitik,Directed,38630,,,1
argr081958,jpjaramillo25,Directed,38631,,,1
argr081958,JCPC_89,Directed,38633,,,1
argr081958,lariosnet74,Directed,38635,,,1
roxy_pazmino,ACampanaRemache,Directed,38636,,,1
roxy_pazmino,yakuperezg,Directed,38637,,,1
Lider_Armando,cubalondra,Directed,38638,,,1
Lider_Armando,ecuarauz,Directed,38639,,,6
Lider_Armando,MashiRafael,Directed,38641,,,2
Lider_Armando,juanfervelasco,Directed,38645,,,2
Lider_Armando,marcelaguinaga,Directed,38646,,,1
jorgeleo98,ecuarauz,Directed,38650,,,1
1993luiscb,ecuarauz,Directed,38651,,,1
1993luiscb,literatango,Directed,38652,,,1
alejofalconi,literatango,Directed,38653,,,1
alejofalconi,juanfervelasco,Directed,38654,,,1
alejofalconi,isidroromero_c,Directed,38655,,,1
alejofalconi,andr3smontalvo,Directed,38656,,,1
alejofalconi,DamianoScotton,Directed,38657,,,1
alejofalconi,mattabad,Directed,38658,,,1
pywy27pywy,ecuarauz,Directed,38659,,,5
pywy27pywy,Maliz0512,Directed,38661,,,1
pywy27pywy,solbuendia,Directed,38662,,,1
pywy27pywy,caminante_EC,Directed,38665,,,1
pywy27pywy,LuisaMaldonadoM,Directed,38667,,,1
Blanco15710421,ecuarauz,Directed,38668,,,1
marcomarkeis,solbuendia,Directed,38669,,,1
marcomarkeis,ecuarauz,Directed,38670,,,1
marcomarkeis,marcelaguinaga,Directed,38671,,,1
AnthonyBarPaz,ecuarauz,Directed,38672,,,1
AnthonyBarPaz,socialholico,Directed,38673,,,1
jomito22,ecuarauz,Directed,38674,,,2
jomito22,MarioloOrtegaL,Directed,38675,,,1
jomito22,OrlandoPerezEC,Directed,38676,,,1
jomito22,cnegobec,Directed,38677,,,1
jomito22,carlosluis22m,Directed,38678,,,1
jomito22,LassoGuillermo,Directed,38679,,,1
jomito22,maxlascano,Directed,38680,,,1
DiegoChambaP,ecuarauz,Directed,38682,,,1
fabiankenti,vilmavargasva,Directed,38683,,,1
WadeWilson593,mariasolborja,Directed,38684,,,1
WadeWilson593,Monchiito_,Directed,38685,,,1
WadeWilson593,nunca35,Directed,38686,,,1
WadeWilson593,renataxxlove,Directed,38687,,,1
WadeWilson593,NoMasTernurita,Directed,38688,,,1
WadeWilson593,ecuarauz,Directed,38689,,,1
WadeWilson593,Melicruza,Directed,38690,,,1
